Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
115697,B000E23VXW,A38NCS7R4G8XBL,E. Campbell,2,2,4,1274140800,Great for Smoothies,"I was looking for an alternative source of protein because I try to avoid soy as much as possible.  I read about hemp and wanted to give it a try.  I bought a couple different kinds but didn't like that some of them -- mostly the ones with flavor -- have a bunch of stuff added to them.  Plus they didn't taste good.  I started adding two scoops of Living Harvest Hemp Protein Powder to my smoothies, along with almond milk or kefir and berries.  The hemp powder made the smoothie an awful color but I thought the berries covered the ""dirty"" taste of the powder.  I can't imagine adding it to water or food -- I don't think I could get it down.  But if you're looking for something to add to smoothies, give this a try."
79504,B003TNANSO,A2BVRY6JO35VKL,Gordon,3,6,2,1283040000,Unfortunately out of the Zone,"Anyone interested in The Zone, these are 13g carbs, only 4g protein. Completely out of the zone... as most bars are. Of course you can't find that info here on Amazon, gotta go poke around the Kind website, and after a while, there it is. So, beware!"
224665,B002F914G8,A3RY3HWEC6WYHY,GreenGiant,1,1,5,1322438400,9GreenBox Review,I am very happy with my purchase of this product. It was a gift for a friend who loves plants.. He absolutely loved it! It arrived in great condition and everything has been smooth sailing.
350121,B000EMU2BG,A1AIVWECJKA224,Brooke Johnson,0,0,5,1270425600,Great item not in our local food stores,"It is great to be able to have this hot chocolate delivered right to my door. It is not available in our local food stores in the barrel size. It is ""fat free"" and also has lower sugar content, ideal for diabetics."
212698,B00020HHAO,AZU4M5K1N2LAB,ILuvShoes!,9,9,5,1295395200,A must have if you have painful heavy periods,"I had very painful cramps with Very Heavy bleeding that lasted for 5 days! and this cycle repeated every 21 days! So I would have a full period twice a month!! I was miserable and had to schedule my life around my cycle, because I was doubled over in pain or afraid of the embarrasment of bleeding onto my clothes! A friend recomended drinking this tea and my life changed!! I no longer have ANY Cramps!! the bleeding has subsided to 3 days with a normal flow and now my cycle is regulated to every 26 days or once a month. I have more energy and vitality and dont have to call in sick anymore!! This tea is blessing not only for pregnancy but for your menstrual cycle as well!! I tell every woman I know about this tea!! No need for birth control pills or other hormonal intervention. I love its pleasant light taste and enjoy drinking a cup a day."
293124,B001E6EJQU,A2G540C2WR1V8N,Ella Mentry,0,0,5,1233532800,GREAT!!! I love these!,"I LOVE this cereal...Of course I am a sugar-aholic.  I liked the strawberry filled ones too, but they didn't have as strong a strawberry flavor to me.  When you eat the frosting topped ones, the milk and strawberry frosting mixes together and it's like eating biscuits dipped in strawberry milk!  Yummmmm!"
460153,B005BRHVD6,A3GGLR0GB140SX,D. Phillips,4,8,3,1309564800,Needing to know more about the product,"I would love to buy in bulk but I need to know what flavors are in a mixed pack; more specifically whether it contains both caffeinated and non-caffeinated.  I have already experimented and found that caffeinated isn't going to work for me, so I don't want to risk buying a 24 pack with a dozen caffeinated gels. I don't see this information in the copy."
486778,B003SBU3OG,A2VLP9BGTC4F4F,"Mama ""Green Livin'""",0,0,4,1342051200,No wheat!,"My daughter loved these. I committed to not giving her wheat in the first year, that was hard to do! At the time I was buying these there were no wheat products in the ingredients. (be aware that companies change their recipes all the time. If no wheat is your goal too be sure to double check the ingredients before purchase) These little puffs are great melt in baby mouth travel food. And the dog liked them, so I rarely ever found them on the floor. :D"
531127,B001H322YQ,A7KGE5QNX5A94,Flamingo26,0,0,4,1316476800,Pleasant surprise,"Not being a fan of chewy caramel, I was pleasantly surprised with this combination of hard and soft candy.  I got to enjoy the crunchiness of a hard candy and the mellow sweetness of Werther's Original.<br />-Samples provided by BzzAgent"
543014,B003MZC8NM,A1K6IF77MPVILO,Melissa,0,0,5,1328054400,BEST TEA EVER!!,I love Bigelow. They make great teas. I've tried all the seasonal teas and this is def my fav. by far. so incredibly delicious. i won't drink anything else. i wish they had a caffeine free version though.<br /><br />add some cream and sweetener and you'll be in heaven. dessert in a cup. yum!!!!! i could drink 4 cups a day. but i don't. lol.
313846,B004JRO1S2,A1T8N18XKDLJO4,B. Aikens,0,0,3,1313625600,its ok,"The taste is ok but I just can't see myself buying this again.I have been a big Taco Bell fan for years, however this spicy ranchero sauce does nothing for me."
371582,B001HN5Z4K,A26X7W5UM5QFT4,Grits,0,0,5,1227657600,He LOVES them!,"Our 5½ year old Carolina Dog (if you don't know what they are - Google them - they're fascinating!) absolutely loves these.  He's very polite, never whining or insisting for ""just one more"" of anything - until now.  From the first one, he almost refused to just eat one.  They're small, handy, and almost smell good enough to eat for humans (if you like things like Hickory Farms smoked sausage).  And the ingredients are excellent - not just a bunch of grain fillers.  We won't feed our dog (or previous dogs) ""junk"" snacks.  Will we get these again?  You bet!  I've never seen any of our dogs go for a ""treat"" like ours has with these.  Our reviews only get 5 stars if they're truly superior - and this easily rates the full 5."
2797,B000J2DQ46,A354969G32Q0N8,"R. Rigsbee ""RAzzLE""",1,2,5,1306108800,Best Canned Chowder,"I adore this chowder because it uses natural ingredients and not harmful fillers like MSG and partially-hydrogenated oil. Most importantly, this chowder tastes MOUTH-WATERING GOOD and is bursting with flavor. I use whole milk and add a pinch of pepper, and this aromatic chowder is devoured in minutes. If you have not already, definitely give it a try."
134501,B003E728CE,A3V5TZGMQIAJK4,M. Smith,0,0,5,1155427200,I love Pill Pockets!,"We have a new puppy who has to take antibiotics twice a day for kennel cough.  The puppy hates the pills and it took a lot of time and stress to get him to take them.  I did an internet search and found out about pill pockets.  I didn't buy from Amazon because I needed them right away, I paid $13 at Petco.  They are a lifesaver, we have the beef flavor and he eats it right up.  He loves them.<br /><br />Since the antibiotics will use up almost the whole bag I'm putting in an order through Amazon for more pill pockets to keep on hand."
262335,B001EPPJX8,A17NH4BTJN4NKO,"C. Wordlaw ""cw""",1,1,3,1328400000,Sometimes great,"The first batch of this I purchased about a year ago was great.  Complex, good presence, all around great oolong (darker style ti kwan yin, not the greener variety available through other makers).  The second batch I bought a few months back was subdued, by comparison.  I'm guessing my second batch was fairly old.  Bummer, cause I really liked the first batch and will now be hesitant to risk another purchase.  BTW, I have purchased several Tao of Tea oolongs through amazon and this was the only one worth purchasing.  Recently gave their chai a try, which was outstanding, but the oolongs are a different story.  If your going to give Tao of Tea oolongs a try, this is the only one I'd recommend you consider."
25166,B0081XIA1E,A3EASY2KNKCTRI,"CrazAnn ""CAL""",0,0,5,1350777600,Fun even for little dogs,"when I opened this, I thought no way my little Lhasa Apso is going to be able to play with this.  So wrong.  I stated with some yellow cups upside down (easier for her to grip them) with a few right side up.  She figured it all out very quickly.  It's lots of fun to watch her get the big yellow cups in her small grip, place them carefully all in one spot.  After a few times, she was able to grab all the cups placed in the red container the proper way.  She loves finding treats!"
374004,B000LKV7T2,AHQGI7MRN65BH,bikingbabe in MA,0,0,5,1340323200,Totally addictive,"I almost do not want to purchase Green and Black chocolate as I cannot stop at one piece but devour the entire bar.  ALL their chocolate has this effect on me but particularly this almond one as the almonds are whole, not pieces, and the chocolate is SO SMOOTH that it truly melts in your mouth.  I consider it health food as it has almonds, right."
16765,B001LGGH40,AAG0O8X2PYE6G,"J. Aragon ""Feminist Educator""",0,0,3,1236470400,sweet,"This drink is refreshing, but a little too sweet for me. I found that others in my household enjoyed it more than I did, so it might be more fair to give it a four star."
119777,B003P5YNDC,A2IG5FDIMHCLIJ,"D. Newirth ""wienerdog lover""",0,0,5,1281571200,Snapple - Please make this available again!,"Our family LOVES this take on a diet tea...esp. because my husband is borderline diabetic and needs to change his drink preferences. This product is increasingly hard to find, so we hope that the Snapple people will offer it as a regular flavor."
298888,B0012C2GFM,A2J97NYA3HUXR5,"Stewart ""guitar player""",3,3,5,1325462400,ultra natural source of concentrated insoluble fiber,"4 level tablespoons have 14grams of insoluble fiber!!! and that my friends is a ""buttload"" no pun intended..wow. this stuff can be added to breads and cakes etc.. I cut it with muscle milk because musclemilk has very little fiber.. I like to blend 6 tablespoons of nutiva, 1 cup musclemilk and 3/4 cup of frothy boiled instant coffee. it heats the mm and nutiva just enough to give it the impression of malted goodness."
77315,B000VK339Y,A261IPFGLTU90L,"Jeff Baird ""JB""",5,9,1,1283644800,DON'T BUY THIS FOR ITS GRAIN FREE ATTRIBUTES.,"OK, for those that think they may be buying a grain free product, DON'T BUY THIS.  My yellow lab is bad with any grains and causes her to have asthma attacks (really, really bad attacks).  Tried this first time last night and she woke up coughing and wheezing.  WTF I thought and sure enough, it has oat bran in it.  My stupid dumb ***, I trust Newman's to have a product accurately reflecting the products on the label.  Brown rice and chicken aren't oats.  I guess my lesson learned is trust no one and read all the labels (actually did before i bought, must have missed it though). I didn't miss it,but Amazon has proven they are wonderful when it comes to taking care of their customers if they feel there was an error or communication problem.  I will continue to use Amazon for most of my shopping, given the incredible value of unlimited 2 day shipping for $75/year"
